Text,Label,AiTypeNormalized,CategoryNormalized
heegan fc matalaysa booliska soomaaliya kulan adag leh proline uganda tartanka cecafa 2019 labada kooxoodba raadinayaan soo kabasho maadaama heegan 20 guuldarro ahi kasoo gaartay green eagles halka proline 10 garaacday kooxda apr kabtan cumar gaxtaani xaqiijiyay inay heellan yihiin guul soo hooyaan dalka taageerayaashaba dib tababar xoogan qaateen qoraalkan koobayaa xaaladda labada dhinac hamiga ciyaartoyda heegan ee tartankaas socday dalka rwanda,AI,AI,Unknown
madaxweynaha jamhuuriyadda federaalka soomaaliya mudane xasan sheekh maxamuud tacsi diray madaxweynaha turkiga recep tayyip erdoğan kadib weerarkii argagixiso ee dhacay magaalada ankara kaas dhinteen 28 qof 61 kalena dhaawacmeen anigoo hadlaya magaca jamhuuriyadda federaalka soomaaliya waxaan kaaga tacsiyeynayaa dilka dadka aan waxba galabsan ee weerarkii xalay lagu dilay kuwa dhaawacmeyba weerarkan uu ahaa mid fool xun waxaan kuu caddeynayaa shacabka soomaaliyeed walaalahoda turkiga garab taagan yihiin dagaalka lagula jiro argagixisada naga goan xaqiijinta dalalkeena noqdaan kuwo madaxbanaan kooxaha xagjirka taageerayaashooda dhaqdhaqaaqoda intaba ayuu yiri madaxweynaha,HUMAN,HUMAN,Unknown
kuwan laba qoraal gooni gooni mid walba gaar diyaarsan qoraal 1 soo dhaweynta wafdiga madaxweyne deni magaalada kismaayo xarunta maamulka jubbaland weyn ugu soo dhaweysay wafdi uu hoggaaminayo madaxweynaha maamulka puntland siciid cabdullaahi deni soo dhaweyntu ahayd mid rasmiga muujineysa miisaanka xiriirka dhexeeya maamulada kala duwan ee federaalka soomaaliya wafdiga kaas kooban xubnaha socda madaxweynaha asalka ahaan kasoo ambabaxay magaalada boosaaso xarunta puntland iyaga filayay toos ugu tagaan kismaayo hase yeeshee ciriiri yimid safarka waqtiga ahna keenay xabbaan magaalada garoowe meel gaadh hor inta aysan gaarayn kismaayo inkastoo safarka uu kale noqday wafdiga haddana guul leh yimid siiyay soo dhaweyn heer sare kuwa qeybqaatay soo dhaweynta mid ahaa shakhsiyaad siyaasadeed miisaan weyn leh madaxweynaha jubbaland axmed madoobe madaxweynihii hore ee galmudug shariif xasan sheekh aadan madaxweynihii hore ee koonfur galbeed cabdikariim xuseen guuleed qeybaha kala duwan ee bulshada kismaayo xaddiga dadka soo qeybgalay caddaynaysaa muhiimadda booqashadani leedahay xitaa heerka bulshada qoraal 2 munaasabadda caleema saarka wufuudka ujeedada ugu weyn ee safarka madaxweyne deni uu qeybgalo munaasabadda caleema saarka madaxweynaha jubbaland axmed maxamed islaam yaqaan axmed madoobe kaas dhawaan dhici doona magaalada kismaayo munaasabaddan calaamad muhiim xaqiijineysa sharciga maamulka jubbaland waxayna muujinaysaa maamulada kale aqoonsan yihiin hogaaminta deegaanka maalmahan kismaayo noqotay xarun diblomaasiyadeed firfircoon iyada wufuud kala duwan kusii uruuranayaan magaaladaas dhawr madaxweyne hore heer federal sidoo kale filayaa yimaadaan mid yihiin sheekh shariif sheekh axmed xasan sheekh maxamuud labaduba dooryo madaxweynimo adeegay dowladda dhexe ee soomaaliya isku uruurinta hoggaamiyeyaasha heerarka kala duwan seegtaa xafladdan xaddiga diblomaasiyadeed ee munaasabaddu leedahay dhacdadani isku keeneysa madaxweynayaasha maamulada gobolka hoggaamiyeyaasha hore ee federaalka tilmaamaysaa rabitaan wadaag xoojinaya xidhiidhka xukuumadaha goboleedka xilliyadii hore taas saameyn wanaagsan yeelan karta xasilloonida siyaasadeed ee soomaaliya,AI,AI,Unknown
saciid cabdilaahi deni madaxweynaha puntland rasmi shaaciyay mashruuca dhismaha wadada garoowegaalkacyo uu dib bilaaban doono deni uu sheegay saxay dhamaan waxyaabihii keenay mashruucaan uu dib dhaco dawladuna dadaashay sidii dib loogu soo celin lahaa,HUMAN,HUMAN,Unknown
magaalada dubai ee dalka imaaraadka carabta lagu qabtay maanta kulan soo qabanqaabisay enigma ayna dp world dhiirrigelisay kaasoo hadlayay xaaladda guud ee ganacsiga soomaaliya waxyaabaha lala qaban karo soomaalida iyadoo laga sheegay kulanka somalia aysan marna maarmeyn horumariyo ganacsiga badabaaday muddo dheer aysan dowlad jirin saddexda qaybood xoogga lagu saaray kulankaan kala ahaa beeraha xoolaha kalluumeysiga waxyaabaha ganacsigooda aan weli dhab billaabin waxaana sidoo kale laga hadlay ganacsiga soomaaliya sida xawaaladaha isgaarsiinta wixii mid kulanka hadlay kubaro kala duwan socday dowladda somalia ganacsiga gaarka leeyahay kaloo hadlay kulanka ajaanib kala socday dubai foreign office african development bank norwegian private sector shuraako enigma dp world kuwo kale sidoo kale kulanka qaybgalay guddoomiye xigeenka rugta ganacsiga soomaaliya kuxigeenka waaxda ganacsiga xoolaha shariif axmed aamina deeble agaasimaha rugta ganacsig soomaaliya cabdi abshir dhoorre kulanka sheegay soomaaliya aysan baahnayn gargaar fara badan laakiinse baahan yahay hayadaha dhaqaalaha adduunku ula dhaqmaan sidii waddan aan lahayn awood maamul filan aysanna jirin hayadihii agaasinka kuwii maaliyadda shaqeeynaya xaqiiqduna tahay baahan yahay somalia loola dhaqmo sida waddamada g7 ama qaabka new dealka ee wax qabtay waddammo mid yihiin east timor ruwanda kuwa kaloo badan soomaaliya yaalla dhaqaale badan markaad eegto dalka muddo maalgelinayay ganacsiga soomaalida dhaqaalahaas caalamka maalgashada lana falgala ganacsatada soomaalida ayuu dalku uga bixi karaa dib dhaca weyn ee dhacay ayuu yiri cabdi abshir ugu dabmeyn kulanka laga sheegay soomaaliya aysan sahal kusoo kaban karin haddii aan dhisin ganacsiga badbaaday muddo dheer aysan jirin dowlad maxamed x xuseen hiiraan online muqdisho soomaaliya,HUMAN,HUMAN,Unknown
sabti sitember 03 2016 holdiki suryaatmadja wiil 12sano jir una dhashay dalka indenosia noqon doona ardaygii ugu dada yaraa ee biira jaamacadda waterloo ee canada waxaana arintan arkaa guulay yartahay sida lagu gaaro xiisadaha jaamacadda bilaaban doonaan bilowga bishan septembar iyada qof walba uu iska fahmi karo suryaatmadja uu yahay ardaygii ugu da a yaraa ee jaamacaddan waterloo aqbasho aad xamaasadaysanahay balse xoogaa ayaan walwalsanahay isbadalka dhaqanka ee halkan ayuu yiri suryaattmadja xowli horumar uga sameeyeeyay waxbarashadiisi dugsiga hoose sare ee dalkiisi hooyo suryaatmadja baran doona maadooyinka kimistriga viisigiska dhaqaalaha waliba xisaabta waana boos sharafeed jaamacadda bixiso sanadaha qaar waxaana horaantii asbuucan uu soo gaaray canada uu waqti ugu qaato gurigiisa cusub dadka dalkani aad ayey naxariis badanyihiin waana dad akhlaaq leh isku halayn karo ayuu mar kale yiri ardaygan tilmaamay fursaddan tahay mid qaali uu faaidaysan doono xiliga barafka hadda lagu jiro xoogaa walwal haya waxaana uu rajaynayaa uu barto kushineetada barafka lagu ciyaaro isaga sheegay barafka uu horistaagayo madadaalooyin badan uu samayn lahaa banaanka hore ee gurigiiisa maamulka jaamacadda sheegay kala shaqayn doonaan ardaygan sidii uu fikir fiican uga heli lahaa fahamka bulshada waliba tan jaamacadda iyada siin doono macluumaad badan saabsan dalkan waxaan doonaynaa aan hubinno sidii uu wax badan oga ogaan lahaa isdhexgalka bulshada waxaana tahay khibrad lamid ardayda kale runtii arday aqoon ahaan diyaarsan laga soo tago uu yaryahay ayuu yiri andre jardin caawiye diiwaangalinta ardayda jaamacadda waterloo afar sano ayey qaadan doontaa uu qalinjabiyo jaamacadda waliba isaga aan gaarin dada dadka loogu ogolaado baabur kaxeeyaan waxaana jira qorshayaal horyaala dhanka noloshiisa ugu danbayn suryaatmadja doonayaa uu hirgaliyo mashruuc tamarta qiima jaban kacaya uu dhameeyo jaamacadda waxaana uu sheegay uu doonayo uu adduunka wax badalo,HUMAN,HUMAN,Unknown
siyaasadda warbaahinta soomaaliya soo mareen marxalado kala duwan weyn saameeyay qaabka bulshada fahanto dhacdooyinka goaannada siyaasadeed muddo dheer siyaasadda dalka maamulayay kooxo yar awoodda helay qaab qabiil ama dhaxlay nidaamkii dowladdii militariga ee maxamed siyaad barre taariikhda gudbiyay badanaa dhisnayd shakhsiyaad gaar goaannadooda halkii ahaan lahayd mid saleysan dhacdooyin dhab caddaalad diiwaangeliyay arrintani keentay fahamka guud ee siyaasadda taariikhda dalka uu noqdo mid xaddidan islamarkaana yaraato kaqaybgalka dadweynaha ee arrimaha muhiimka dhaqanka hadalka ee soomaalida weyn qiimeeya suugaanta gabayada sheekooyinka door qaatay sida xogta gudbiyo inkastoo suugaantu tahay qayb muhiim mid dhaqanka haddana inta badan xoogga saartaa shakhsiyaad dhacdooyin gaar taas mararka qaar meesha saarta aragti guud saleysan xaqiiqooyin hubiyay tani sii xoojisay wararka taariikhda isku halleeyo noqdaan kuwo tiirsan sheekooyin aragtiyo gaar halkii ahaan lahaayeen xog ururin cilmi baaris rasmi intii dhaxaysay xornimadii 1960kii ilaa burburkii dowladdii dhexe ee 1991 warbaahinta soomaaliya ahayd mid dowladdu buuxda maamusho raadiyeyaasha warbaahinta kale shaqeynayeen amar hagitaan imanaya xukuumadda iyagoo gudbin jiray warar gaar xushay tani dhalisay yaqaan guulwadeyn ammaan joogto jeediyo madaxda iyadoo aan dhab soo bandhigin dhibaatooyinka jira ama aragtiyada duwan kuwa dowladda nidaamkan xaddiday xorriyadda hadalka helitaanka xog sax wuxuuna bulshada dhigay mid tiirsan hal il war markii uu dhacay burburkii dowladdii dhexe bilowday marxalad cusub lagu tilmaami karo fowdo warbaahineed warbaahinta noqotay mid dhisan qaab qabiil iyadoo koox kasta samaysatay aalado gudbiso aragtideeda danaha leedahay tani sii kala fogeysay bulshada waxayna abuurtay dacaayado warar aan hubin fudud faafa inkastoo jireen dadaallo lagu dhisayo warbaahin madaxbannaan haddana saameynta qabiilka siyaasadda weli weyn muuqday horumarka tiknoolojiyadda soo ifbaxa internetka keenay isbeddel weyn yimid warbaahinta soomaaliya websaydhyada blogyada ugu dambeyn telefishinnada gaarka leeyahay noqday ilo cusub war macluumaad lagu kala helo kastaba ha ahaatee inkastoo qalabka farsamada adeegsado noqdeen kuwo casri haddana marar badan weli gacanta haya kooxo yar leh awood dhaqaale ama mid siyaasadeed tani keentay ajendaha warbaahinta mararka qaar hagaan danaha gaarka ee milkiilayaasha isbeddelka ugu weyn ee dhacay yimid markii ballaaran faafeen baraha bulshada sida facebook twitter instagram barahani siiyeen muwaadiniinta caadiga awood cabbiraan aragtidooda isla markaana toos uga qayb qaataan doodaha siyaasadeed kuwa bulshada maanta qof kasta haysta internet noqon karaa wariye falanqeeye ama xitaa saameeye leh cod maqli karo tani jebisay nidaamkii hore ee saleysnaa wararka laga helo ilo kooban gaar baraha bulshada sidoo kale kordhiyay xawaaraha wararku faafaan war kasta dhacaya degdeg gaaraa malaayiin qof taas meesha saartay dadku tiirsanaadaan hal il war sida ahaan jirtay xilligii hore tusaale ahaan warbaahintii hore ee caanka ahayd sida raadiyeyaasha caalamiga hadda tartamaya kumannaan qof toos baahinaya xog aragtiyo kala duwan arrintani kor qaadday kala duwanaanshaha aragtiyada balse sidoo kale keentay jahawareer saabsan saxnaanta wararka saameynta baraha bulshada kuma eka kaliya warbaahinta balse toos gaartay siyaasadda madaxda siyaasiyiinta hadda toos ula xiriiri kara shacabka iyagoo adeegsanaya baraha bulshada sidoo kale muwaadiniinta awood yeeshay toos muujiyaan cabashooyinkooda taageeradooda ama dhaliilahooda tani kordhisay isla xisaabtanka daahfurnaanta maadaama ficillada dowladda degdeg falanqeeyo loona faafiyo sidoo kale muuqata baraha bulshada door weyn ciyaareen abaabulka dhaqdhaqaaqyada bulshada gurmadka degdegga ololeyaal biniaadantinimo kuwa siyaasadeed fudud abaabuli karaa gudaha dibadda dalka tusaalooyin badan muujinaya sida soomaalida qurbaha kuwa gudaha wadajir uga falceliyeen musiibooyin xaalado adag iyagoo adeegsanaya baraha bulshada gaarsiiyaan gargaar wacyigelin dhanka kale baraha bulshada fursado dhaqaale abuureen ganacsatada yaryar dad badan aan awoodin furtaan dukaanno hadda toos uga ganacsada internetka iyagoo gaarsiinaya badeecadahooda macaamiil kala duwan tani qayb qaadatay kobaca ganacsiga isku xirka bulshada soomaaliyeed ee kala nool gudaha dibadda kastaba ha ahaatee horumarkan weyn socda caqabado muhiim mid mid dhibaatooyinka ugu waaweyn faafitaanka wararka been abuurka dacaayadaha dad badan fudud baahiya xog aan hubin taas dhaawac geysan karta sumcadda shakhsiyaadka hayadaha sidoo kale jira ceebeyn aflagaado fudud ugu faafa baraha bulshada iyadoo aan jirin nidaam sharciyeed wax ool uga hortaga caqabadda kale ilaalinta tayada xaqiiqnimada wararka iyadoo qof kasta uu noqon karo soo gudbiye war yaraaday hubinta xogta xirfadda saxaafadeed ee baahan yahay warbaahinta tani keentay mararka qaar adkaato kala saaro war sax mid been abuur sidaas darteed jirta baahi weyn qabo sameeyo sharciyo nidaamyo hagaya isticmaalka baraha bulshada sharciyadan isku dheelitiraan xorriyadda hadalka ilaalinta xuquuqda shakhsiyaadka sidoo kale muhiim bixiyo tababaro saabsan anshaxa warbaahinta sida saxda ee gudbiyo xogta yareeyo khaladaadka dhibaatooyinka dhasha isticmaalka khaldan ugu dambeyn baraha bulshada weyn beddeleen qaabka shaqeyso warbaahinta siyaasadda soomaaliya jebiyeen xayndaabkii hore ee koobnaayeen wararka awoodda siyaasadeed iyagoo siiyay bulshada cod awood saameeyaan jihada dalka kastaba ha ahaatee faaiidadaas xoojiyo loona yareeyo dhibaatooyinka lama huraan helo maamul nidaam hufan hagaya isticmaalka baraha bulshada haddii sax maareeyo baraha bulshada noqon karaan aalad muhiim horumarinta dimuqraadiyadda daahfurnaanta wadajirka bulshada soomaaliyeed,AI,AI,Unknown
gareth bale soo laabtay tababarka kooxda koowaad ee real madrid dib markii uu kasoo kabsaday dhaawac kubka uu maqnaa tan bishii janaayo xiddiga reer wales saftay kulankii ugu danbeysay ee kooxda markii guul 51 gaartaykooxdiisa sporting gijon laakiin inkastoo uu soo laabtay kooxda koowaad shaki gelinayaa ciyaaryahanka garabka ciyaara uu ciyaaro kulanka arbacada levante wajaheyso madrid tababare zinedine zidane taxadar leh kaga fiirsanaya xaalada dhawac ee 26 jirka ugu qaalisan addunka kasoo dhawacyo wajahay inta badan xili ciyaaaredkan,HUMAN,HUMAN,Unknown
raadiyaha goobjoog uu dabaaldegay sanad guuradii 4aad markii ugu horeysay ee dadweynaha soomaaliyeed maqleeen halkani goobjoog fm 4 sano kadib goobjoog hawada soo gelineysaa goobjoog tv goobjoog business fm kaloo goobjoog media group hoos taga maandeeq idaacad waxbarasho gool fm taqasustay ciyaaraha dalka goobjoog fm mudadii jirtay xooga saartaa warka 247 waxayna leenahay sadex barnaamij wareed midkiiba socdo 2 saac goobjoog fm mar hore baraagrugtay ahmiyadda fariimaha degdeg ee mobillada lagu diro iyadoo noqotay idaacaddii ugu horeysay ee adeegaas fulisa muqdisho intaa dheer war saacad walba horteeda wararka webka lagu qoro afafka soomaaliga ingiriiska web sportsoo qoran luuqada soomaaliga barnaamijyada idaacadda idaacadda baxo barnaamijyo wax badan badalay nolosha dhageystayaasha jiro barnaamij hadla naafada cabasho dadka dhibkooda sheegtaan weydii guddoomiye shacabka madaxda isku arkaan intaa dheer doodo aan casuunno madaxda bulshada rayidka tartamada goobjoog news goobjoog qabataa tartanno qiimo badan wax badan badala nolosha fikirka dadka soomaalida shirkadaha jaamacadaha dalka weyn gacan uga geysta taabogelinta tartannada qabato goobjoog fm tartanka kedis tartanka kedis bilowday 5102012 ayna iska kaashanayeen fpens goobjoog fm dhamaadka tartanka lagu bixiyay abaal marin lasiiyay shanta iskuul ee ugu sareysay ayna gaareysay 5000 dolar waxaana bixiyay qalab ahaan iskuulada tartamay gaarayay 44 iskuul dugsiyo sare tartan kedis bilowday 06122013 iska kaa shanay juba express goobjoog fm waxaana tartamay iskuulo tiradoodu aheyd 56 iskuul koobnaa iskuulada dugsiyada sare ee gobolka banaadir waxana abaal mariyay shanta iskuul ee ugu sareysay waxaana baxday lacag dhan 13000 dolar tartanka kedis laqabtay sanadkii sadexaad iska kaashanaya city university goobjoog fm uuna bilowday 06112014 qeyb galayaasha gaaraya 58 iskuul dugsi sare howl gala gobolka banaadir waxaana abaal marin doonaa sadexda iskuul ee ugu sareysa kedis sanadkan 2016ka qeyb galay 64 dugsi guuleystay almanaar simad taabo galisay tartan faneedka goobjoog fm qabatay tartan faneed dhex maray hal abuurayasha dada yar waxyna tartamayeen hal abuurka kaa saabsanaa waxbarashada waxanaana soo qeyb galay tartamayaal gaarayay 48 halabuure kuwaa kala socday degmooyinka gobolka banaadir waxanaa abaal mariyay 3 qof ee ugu currinta wanaagsanaa waxaana garsoorayaal ahaa abaawaano hogaaminayeen abwaan cabdi dhuux abwaan cabdirisaq aaqiro tartanka quran goobjoog fm qabatay tartan quraaneed qabtay arday xaafidiinta quraanka koobnaa labo koox wiilal koox gabdho waxaana qeyb gashay arday gaareysay 220 adray waxaana baxday lacag dhan 23000 doolar waxaana abaal mariyay 5 qof ee koox walba ugu sareysay halka 10 qof ee xigtana gudoonsiiyay shahaadooyin qalab bisha ramadan goobjoog qabatay tartan aqooneed bisha ramadaan qabatay iskuulada yaala muqdisho waxaana soo qeyb galay 22 iskuul waxayna bixisay abaal marin gaareysa 3000 dolar uuna dhacay 16072013 2016 sanadkan tartan quraan akhris qabanay ilaa 130 ardey ahaa agoos danyar tartankan socodan bishii tagtay ee ramadaan ugu dambeyn guuleystay yonis cabdiraxmaan cumar taabogelisay bangiga ibs,HUMAN,HUMAN,Unknown
maalintii shalay taariikhdu ahayd 31082010 rasmi uga furmay jaamacadda muqdisho todobaadka dhaqanka ee jaamacada muqdisho lagu soo dhaweynayo ardayda cusub ee sannad waxbarashadeedka 20102011 toddobaadkan ardada cusub qaataan aqoondheeri laguna baro habka ardayga jaamacada kusoo biiraya laga rabo inuu dhaqmo inta uu guda jiro hayaankiisa waxbarasho ugu horreyn halkaasi hadlay masuulka qaabilsan arrimaha ardayda jaamacada muqdisho maxamuud sheekh cali ardayda cusub kusoo dhaweeyay gacmo furan wuxuuna kula dardaarmay inay noqdaan kuwo waqtigooda faaiideysta isagoo rajeeyay horumar ardayda cusub ee biiraysa jaamacadda muqdisho uu bilowday toddobaadka dhaqanka daawo sawirro isna halkaasi hadal kooban jeediyay diiwaanhayaha guud ee jaamacadda muqdisho dr maxamed xuseen ciise liibaan warbixiyay taariikhda jaamacada muqdisho heererkii soo martay yoolka haatan hiigsaneyso wuxuuna ardayda kula dardaarmay inay muujiyaan dulqaad adkeysi fara badan inta jiraan waxbarashada xaaladda wax baranayaan jaamacadda muqdisho horseed noqotay inay bulshada soomaaliyeed gudbiso waxbarasho tayo leh dadka dalkana horseedo tacliin tayo leh laguna diirsaday jaamacaddu dadka soomaaliyeed ee kala jooga dalka gudihiisa dibadiisa abuurtay kalsooni dalkooda dadkooda wax ugu qaban karaan taasna daliil markii jaamacadda muqdisho arkay howsha baaxada leh ee bulshada hayso tan markii furay jaamacadda muqdisho qalinjabiyay 10dufcadood baxay kulliyadaha kala duwan ee jaamacaddu kooban tahay kuwaasoo badan cilmi,HUMAN,HUMAN,Unknown
xiriirka kubbadda cagta adduunka ee fifa garoonka kubadda cagta ee muqdisho stadium ee dhawaan dayac tiray aqoonsatay garoon caalami kaddib markii sida uu xiriirkaasi sheegay lagu qancay tayada cawska macmalka ee yaalla garoonkaasi fifa sheegtay tayada cawska yaalla garoonka muqdisho stadium uu gaarsaiisan yahay heerka caalamiga ee kubadda cagta taa dhigan garoonkaasi lagu qaban karo ciyaaro caalami muddo sanad guddoomiyaha xiriirka kubbadda cagta soomaaliya cabdiqani siciid carab bbc sheegay fifa guddoonsiisay garoonka muqdisho shahaado muujineyso uu waafaqsan yahay nidaamka kubadda cagta ee caalamiga garoonkeena guuleystay lagu qaban karo ciyaaraha caalamiga ee kubadda cagta haddey noqon laheyd kuwa fifa qabanqaabiso ama haddii noqon laheyd kuwa qaaradda afrikaba xulka kubadda cagta ee soomaaliya dheeli doonaa garoonka muqdisho maadama markii hore dheeli jireen garoomada yaalla jabuuti xilliyada socdaan ciyaaraha caalamiga soomaaliya usoo gudubtay aan abaabulan karno ciyaaraheeni aan cayaari jirnay waddanka jabuuti aan dalkeeni ciyaari karno waana wax caadi waddamada markii garoomada dhigtaan cawska macmalka fifa ansixiso uu leeyahay tayadii loogu talagalay ayuu yiri cabdiqani siciid carab sheegay garoonka haatan uu leeyahay qalab gaar loogu talagalay dayactirka ilaalinta bilicdiisa garoonka hadda leeyahay qalab lagu dayactiro laguna ilaaliyo nadaafaddiisa loogana hortagga garoonka wax dhibaata aysan gaarin garoonka kaloo leeyahay qalab qabboojiye biyo jiraan xilliyada kuleelaha logu talagalay lagu waraabiyo garoonkamarkaa qalabkiisa wuu dhameystiran yahay waxaana tababaray shaqaale xirfaddaas baray,HUMAN,HUMAN,Unknown
